row_index,hardware_name,hardware_index,date,owned,hardware_release_date,speed,power,noise,hash,profit,Mhash/J
5704,Antminer S19j Pro,29,2022-05-15 11:23:33,0.9663329720497132,Aug 2021,96Th/s,2832W,75db,SHA-256,$0.27/day,33898.30508474576
5708,Antminer S17+,53,2022-05-16 22:19:57,0.8720924854278564,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
5709,S9 Miner,115,2022-05-17 23:43:41,0.93463134765625,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5710,S9 SE 16T,68,2022-05-17 23:43:41,0.9829043745994568,Jul 2019,16Th/s,1280W,76db,SHA-256,-$2.28/day,12500.0
5717,T17,70,2022-05-20 06:48:59,0.9643304347991944,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
5719,M20S,64,2022-05-20 16:23:16,0.950898289680481,Aug 2019,68Th/s,3360W,75db,SHA-256,-$3.71/day,20238.09523809524
5720,M31S+,40,2022-05-20 16:23:16,0.9955594539642334,Dec 2020,80Th/s,3360W,70db,SHA-256,-$2.66/day,23809.52380952381
5728,S9j,94,2022-05-22 22:01:26,0.90196031332016,Aug 2018,14.5Th/s,1350W,76db,SHA-256,-$2.62/day,10740.74074074074
5729,S9 SE,68,2022-05-22 22:01:26,0.914680004119873,Jul 2019,16Th/s,1280W,76db,SHA-256,-$2.28/day,12500.0
5730,S9i,100,2022-05-22 22:01:26,0.9943814873695374,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
5731,741 Avalon,121,2022-05-23 18:56:33,0.9384881854057312,Apr 2017,7.3Th/s,1150W,65db,SHA-256,-$2.67/day,6347.826086956522
5739,s9i antminer,100,2022-05-24 22:59:46,0.963346004486084,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
5741,Antminer S17 Pro,72,2022-05-24 23:55:17,0.9749499559402466,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
5742,S9,115,2022-05-24 23:55:17,0.8970176577568054,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5744,S9J,94,2022-05-27 11:04:04,0.9351162314414978,Aug 2018,14.5Th/s,1350W,76db,SHA-256,-$2.62/day,10740.74074074074
5748,bitmain R4,122,2022-05-27 13:14:10,0.9419072270393372,Feb 2017,8.7Th/s,845W,52db,SHA-256,-$1.67/day,10295.85798816568
5752,s9,115,2022-05-27 17:59:49,0.8342431783676147,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5757,Whatsminer M31S,52,2022-05-28 00:55:31,0.9681736826896667,Apr 2020,76Th/s,3220W,75db,SHA-256,-$2.96/day,23602.48447204969
5760,Antminer s9,115,2022-05-29 12:00:39,0.9562636017799376,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5761,Antminer s19 pro,49,2022-05-29 12:00:39,0.9834061861038208,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
5773,Antminer S9,115,2022-05-31 18:07:43,0.8912884593009949,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5775,T17 40T,70,2022-05-31 21:27:25,0.8089946508407593,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
5785,T17,70,2022-06-05 17:37:16,0.9942106008529664,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
5788,Antminer S17e,55,2022-06-08 11:27:47,0.926180064678192,Nov 2019,64Th/s,2880W,80db,SHA-256,-$2.68/day,22222.222222222223
5790,T17,70,2022-06-08 18:49:26,0.9597424864768982,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
5795,S9,115,2022-06-11 23:42:32,0.8986135721206665,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5798,Bitmain S9,115,2022-06-13 23:04:21,0.9841470718383788,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5805,S19j Pro,29,2022-06-14 08:34:16,0.9498973488807678,Aug 2021,96Th/s,2832W,75db,SHA-256,$0.27/day,33898.30508474576
5811,Antminer S9,115,2022-06-17 09:34:52,0.9795443415641784,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5819,Antminer S9,115,2022-06-20 00:17:17,0.817767322063446,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5833,Avalon A1047,59,2022-06-22 09:38:05,0.9990536570549012,Sep 2019,37Th/s,2380W,70db,SHA-256,-$3.61/day,15546.21848739496
5847,M31+,40,2022-06-25 08:18:39,0.973670780658722,Dec 2020,80Th/s,3360W,70db,SHA-256,-$2.66/day,23809.52380952381
5848,S19,50,2022-06-25 08:18:39,0.9797217845916748,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
5849,S17,73,2022-06-26 14:49:18,0.9436256885528564,Apr 2019,53Th/s,2094W,82db,SHA-256,-$1.38/day,25310.41069723018
5850,S17 Pro,72,2022-06-26 14:49:18,0.893095076084137,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
5851,T17+,54,2022-06-26 14:49:18,0.9159889221191406,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
5854,T17,70,2022-06-26 14:49:18,0.9718548655509948,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
5856,Avalon 741,121,2022-06-28 12:12:18,0.9589160084724426,Apr 2017,7.3Th/s,1150W,65db,SHA-256,-$2.67/day,6347.826086956522
5862,T17,70,2022-07-01 22:01:01,0.90171617269516,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
5867,AntMiner S9,115,2022-07-04 02:37:02,0.9429916143417358,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5872,Antminer s19,50,2022-07-05 14:24:11,0.870878279209137,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
5873,whatsminer M20S,64,2022-07-05 16:05:49,0.9977057576179504,Aug 2019,68Th/s,3360W,75db,SHA-256,-$3.71/day,20238.09523809524
5875,A1246,39,2022-07-07 03:15:56,0.9643473625183104,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
5878,Antminer S19,50,2022-07-08 18:11:32,0.955410361289978,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
5882,S9,115,2022-07-11 08:27:07,0.923778474330902,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5883,S19 pro,49,2022-07-11 19:17:57,0.937497854232788,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
5884,S9,115,2022-07-12 17:45:41,0.994155764579773,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5885,S17 Pro,72,2022-07-12 17:45:41,0.9815558791160583,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
5889,s19,50,2022-07-14 05:27:21,0.964140236377716,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
5897,S19,50,2022-07-16 02:59:42,0.845635175704956,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
5899,S19 Pro,49,2022-07-16 02:59:42,0.927937388420105,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
5912,S9,115,2022-07-19 07:45:27,0.8522549271583557,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5928,Whatsminer M21S,69,2022-07-22 02:08:21,0.9590293765068054,Jun 2019,56Th/s,3360W,75db,SHA-256,-$4.76/day,16666.666666666668
5929,Antminer S17 Pro,72,2022-07-22 02:15:28,0.9705218076705932,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
5944,S17e,55,2022-07-23 08:07:09,0.94850891828537,Nov 2019,64Th/s,2880W,80db,SHA-256,-$2.68/day,22222.222222222223
5945,T17,70,2022-07-23 08:07:09,0.9962202906608582,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
5946,Antminer S17e,55,2022-07-23 08:07:09,0.9980777502059937,Nov 2019,64Th/s,2880W,80db,SHA-256,-$2.68/day,22222.222222222223
5949,Antminer S19 Pro,49,2022-07-25 14:36:15,0.994115948677063,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
5953,S9,115,2022-07-26 06:42:06,0.977716624736786,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5959,S17+,53,2022-07-26 17:28:15,0.8956902623176575,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
5961,Antminer S17e,55,2022-07-26 17:44:46,0.9066020846366882,Nov 2019,64Th/s,2880W,80db,SHA-256,-$2.68/day,22222.222222222223
5962,Antminer S17,74,2022-07-26 17:51:32,0.8412299752235413,Apr 2019,53Th/s,2385W,82db,SHA-256,-$2.22/day,22222.222222222223
5967,S17+,53,2022-07-28 01:28:41,0.9654027819633484,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
5968,T17,70,2022-07-28 12:31:43,0.9529675245285034,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
5974,Avalon 821,107,2022-07-29 09:07:41,0.9231882095336914,Feb 2018,11.5Th/s,1200W,65db,SHA-256,-$2.45/day,9583.333333333332
5975,Avalon 841,103,2022-07-29 09:07:41,0.909287452697754,Apr 2018,13.6Th/s,1290W,65db,SHA-256,-$2.52/day,10542.635658914727
5980,Avalon 1166 Pro,45,2022-07-29 12:54:57,0.9350236058235168,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
5983,whatsminer m20,64,2022-07-30 02:19:55,0.8904015421867371,Aug 2019,68Th/s,3360W,75db,SHA-256,-$3.71/day,20238.09523809524
5988,S9,115,2022-07-30 08:53:54,0.8839302659034729,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5989,Antminer S9,115,2022-07-30 08:53:54,0.9248374104499816,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
5992,S17+,53,2022-07-30 18:32:20,0.8477908968925476,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
5993,S17Pro,72,2022-07-30 19:12:07,0.9478397369384766,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
5994,Antminer S17,74,2022-07-30 19:12:07,0.9009299278259276,Apr 2019,53Th/s,2385W,82db,SHA-256,-$2.22/day,22222.222222222223
5998,T17,70,2022-07-30 23:06:00,0.9436970353126526,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
6008,s19,50,2022-08-01 01:18:11,0.8586743474006653,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
6012,Whatsminer M21S,69,2022-08-01 23:44:36,0.8321745991706848,Jun 2019,56Th/s,3360W,75db,SHA-256,-$4.76/day,16666.666666666668
6013,S19 Pro,49,2022-08-02 00:42:09,0.8550662994384766,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6018,A1246,39,2022-08-06 07:50:44,0.8087095022201538,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
6021,A1066,61,2022-08-06 07:50:44,0.9239165782928468,Sep 2019,50Th/s,3250W,75db,SHA-256,-$4.97/day,15384.615384615385
6023,A1166,45,2022-08-06 07:50:44,0.9990969896316528,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
6028,S19J Pro,29,2022-08-09 00:07:11,0.990236222743988,Aug 2021,96Th/s,2832W,75db,SHA-256,$0.27/day,33898.30508474576
6033,S9,115,2022-08-10 08:15:03,0.8853065371513367,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6034,T17,70,2022-08-10 08:15:03,0.9908427000045776,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
6035,S17,74,2022-08-10 08:15:03,0.9868931770324708,Apr 2019,53Th/s,2385W,82db,SHA-256,-$2.22/day,22222.222222222223
6038,Canaan Avalon 1246,39,2022-08-10 12:58:04,0.971912145614624,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
6046,Antminer s17 pro,72,2022-08-15 08:41:27,0.9244304299354552,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
6047,AvalonMiner 821,107,2022-08-16 22:59:42,0.8403406143188477,Feb 2018,11.5Th/s,1200W,65db,SHA-256,-$2.45/day,9583.333333333332
6048,AvalonMiner 841,103,2022-08-16 22:59:42,0.9478874802589417,Apr 2018,13.6Th/s,1290W,65db,SHA-256,-$2.52/day,10542.635658914727
6051,S9,115,2022-08-18 01:54:28,0.9211468696594238,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6055,S19Pro,49,2022-08-19 14:43:11,0.8110726475715637,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6065,Avalon 1166 pro miner,45,2022-08-20 16:14:48,0.9741131067276,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
6067,S9 14T antminer,115,2022-08-22 02:39:59,0.9440151453018188,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6069,S17+,53,2022-08-22 03:33:28,0.8043099045753479,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
6071,Antminer S17e,55,2022-08-22 03:43:41,0.9626770615577698,Nov 2019,64Th/s,2880W,80db,SHA-256,-$2.68/day,22222.222222222223
6074,t17+,54,2022-08-22 04:09:30,0.9417853951454164,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
6076,S19 Pro 110T,49,2022-08-22 15:50:57,0.9859894514083862,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6084,Ebang,27,2022-08-30 04:38:28,0.99935120344162,Sep 2021,25Th/s,3500W,75db,SHA-256,-$7.89/day,7142.857142857142
6085,Dragon Mint,104,2022-08-30 04:38:28,0.9787474870681764,Apr 2018,16Th/s,1480W,75db,SHA-256,-$2.86/day,10810.810810810812
6089,Whatsminer,11,2022-08-30 04:38:28,0.9995427131652832,Jan 2023,212Th/s,5550W,45db,SHA-256,$2.62/day,38198.1981981982
6090,Bitfily,93,2022-08-30 04:38:28,0.8454703688621521,Aug 2018,24.5Th/s,2100W,75db,SHA-256,-$3.90/day,11666.666666666668
6091,Bitmain,0,2022-08-30 04:38:28,0.9968631267547609,Feb 2024,335Th/s,5360W,50db,SHA-256,$13.97/day,62500.0
6093,InnoSilicon,32,2022-08-30 04:38:28,0.9996776580810548,Jul 2021,33Th/s,2600W,72db,SHA-256,-$4.59/day,12692.307692307691
6095,StrongU,34,2022-08-30 04:38:28,0.9998395442962646,Jul 2021,84Th/s,3360W,76db,SHA-256,-$2.30/day,25000.0
6102,Avalon 921,88,2022-09-01 22:12:14,0.9910053014755248,Sep 2018,20Th/s,1700W,72db,SHA-256,-$3.14/day,11764.70588235294
6104,Canaan Avalon 1246,39,2022-09-01 22:36:17,0.8813153505325317,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
6106,s17 pro,72,2022-09-04 09:20:46,0.9403542876243592,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
6107,a1166,45,2022-09-04 09:20:46,0.9801911115646362,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
6108,s9 series,115,2022-09-04 09:20:46,0.9060823917388916,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6109,s17 series,72,2022-09-04 09:20:46,0.9293212890625,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
6110,t17 series,54,2022-09-04 09:20:46,0.9473203420639038,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
6112,s17,73,2022-09-04 14:51:58,0.9378034472465516,Apr 2019,53Th/s,2094W,82db,SHA-256,-$1.38/day,25310.41069723018
6122,Antminer T17,70,2022-09-07 07:41:43,0.8782163858413696,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
6129,x10 S9s,115,2022-09-10 23:07:51,0.9924399852752686,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6138,s9,115,2022-09-12 13:31:35,0.9409704804420472,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6142,m10,89,2022-09-12 13:31:35,0.9462822675704956,Sep 2018,33Th/s,2145W,75db,SHA-256,-$3.28/day,15384.615384615385
6143,S9,115,2022-09-12 19:27:13,0.8992655277252197,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6147,Whatsminer M30s,51,2022-09-14 09:02:00,0.8847938179969788,Apr 2020,86Th/s,3268W,72db,SHA-256,-$1.86/day,26315.78947368421
6153,M21s,69,2022-09-18 15:29:59,0.8752555251121521,Jun 2019,56Th/s,3360W,75db,SHA-256,-$4.76/day,16666.666666666668
6156,s17,72,2022-09-20 10:02:42,0.9542816281318665,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
6163,s5,127,2022-09-22 01:12:31,0.9814919829368592,Dec 2014,1.155Th/s,590W,65db,SHA-256,-$1.60/day,1957.627118644068
6164,s19,50,2022-09-22 03:16:30,0.9311141967773438,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
6170,XP,22,2022-09-26 00:08:44,0.816807746887207,Jul 2022,140Th/s,3010W,75db,SHA-256,$3.62/day,46511.62790697674
6175,T17,70,2022-09-27 15:16:36,0.9021926522254944,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
6176,S9i,100,2022-09-27 15:16:36,0.9022588133811952,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
6177,S9,115,2022-09-27 15:16:36,0.8067039847373962,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6182,S9j,94,2022-09-27 15:16:36,0.974175214767456,Aug 2018,14.5Th/s,1350W,76db,SHA-256,-$2.62/day,10740.74074074074
6191,S9,115,2022-10-04 22:09:15,0.9745253324508668,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6192,S9i,100,2022-10-07 14:35:43,0.9918539524078368,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
6208,S17 PRO,73,2022-10-10 21:36:01,0.8755109906196594,Apr 2019,53Th/s,2094W,82db,SHA-256,-$1.38/day,25310.41069723018
6214,S19 J pro,29,2022-10-11 16:04:20,0.9786866307258606,Aug 2021,96Th/s,2832W,75db,SHA-256,$0.27/day,33898.30508474576
6220,Antminer S19,50,2022-10-13 06:15:24,0.8816821575164795,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
6228,S19 Pro,49,2022-10-14 19:34:33,0.9309101104736328,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6235,1126 pro,28,2022-10-21 16:10:12,0.8623015880584717,Aug 2021,68Th/s,3420W,75db,SHA-256,-$3.88/day,19883.04093567252
6239,Antminer S9,115,2022-10-27 15:41:24,0.9366697072982788,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6240,S17PRO,73,2022-10-27 15:48:35,0.8867381811141968,Apr 2019,53Th/s,2094W,82db,SHA-256,-$1.38/day,25310.41069723018
6245,s19j pro,29,2022-10-28 23:23:46,0.9850583076477052,Aug 2021,96Th/s,2832W,75db,SHA-256,$0.27/day,33898.30508474576
6246,Antminer s19 pro,49,2022-10-29 03:10:39,0.9924101829528807,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6248,Antminer S19 Pro,49,2022-10-29 03:10:39,0.9440470933914183,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6251,Avalon 1246,39,2022-10-29 23:30:55,0.9029898643493652,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
6255,S9i miner,100,2022-10-31 19:49:35,0.9223981499671936,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
6262,S17 PRO,72,2022-10-31 21:23:17,0.8351865410804749,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
6265,Ebang Ebit E9.3,99,2022-11-04 13:22:37,0.93413507938385,May 2018,16Th/s,1760W,72db,SHA-256,-$3.66/day,9090.90909090909
6275,Avalon 1246 85th,39,2022-11-07 00:41:53,0.908892810344696,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
6278,Avalon 1246,39,2022-11-10 22:22:37,0.8752871155738831,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
6280,ANTMINER S9,115,2022-11-12 11:51:20,0.921934962272644,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6281,S19 Pro 110TH,49,2022-11-12 22:13:32,0.9721614122390748,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6285,Bitmain S19pro,49,2022-11-13 23:35:21,0.9027676582336426,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6295,Antminer S9,115,2022-11-14 00:27:36,0.9400102496147156,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6296,S9 miners,115,2022-11-14 00:27:36,0.9636165499687196,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6310,remote s9 miners,115,2022-11-20 13:16:46,0.9493157863616944,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6312,s9 miner,115,2022-11-20 13:16:46,0.905415952205658,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6316,s9s,115,2022-11-23 10:25:52,0.8690272569656372,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6318,S9 units,115,2022-11-23 10:25:52,0.8142129182815552,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6322,Avalon 821,107,2022-11-24 00:35:43,0.9049119353294371,Feb 2018,11.5Th/s,1200W,65db,SHA-256,-$2.45/day,9583.333333333332
6331,1166,45,2022-11-25 17:57:35,0.9014173746109008,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
6332,Avalon 1166pro,45,2022-11-25 17:57:35,0.943433940410614,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
6333,S19 Pro,49,2022-11-25 19:46:14,0.9796267747879028,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
6345,Antminer T17,70,2022-11-29 03:08:29,0.854805588722229,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
6346,avalon 1166pro,45,2022-11-29 14:33:18,0.8712790012359619,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
6351,s11,81,2022-12-05 23:01:19,0.9166207909584044,Nov 2018,20.5Th/s,1530W,76db,SHA-256,-$2.61/day,13398.692810457516
6352,s9se,68,2022-12-05 23:01:19,0.989640176296234,Jul 2019,16Th/s,1280W,76db,SHA-256,-$2.28/day,12500.0
6353,s9k,65,2022-12-05 23:01:19,0.8673729300498962,Aug 2019,13.5Th/s,1310W,76db,SHA-256,-$2.59/day,10305.343511450385
6354,t17+,54,2022-12-05 23:01:19,0.9595620036125184,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
6355,s17 pro,72,2022-12-05 23:01:19,0.9088826775550842,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
6362,S9,115,2022-12-09 21:57:36,0.8713318705558777,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6367,Antminer S9,115,2022-12-10 19:35:21,0.8588587045669556,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6372,avalon 1166pro,45,2022-12-10 21:20:51,0.9136475920677184,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
6376,Bitmain S19,50,2022-12-11 09:52:20,0.9381332397460938,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
6378,S9,115,2022-12-11 13:31:51,0.8433354496955872,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6384,T17+,54,2022-12-13 00:21:12,0.9728344082832336,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
6385,S9,115,2022-12-13 00:21:12,0.9523252844810486,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6387,AntMiner S7,126,2022-12-13 15:26:23,0.865240752696991,Sep 2015,4.73Th/s,1293W,62db,SHA-256,-$3.31/day,3658.15931941222
6388,S3,128,2022-12-13 15:26:23,0.8995693922042847,Jul 2014,0.478Th/s,366W,60db,SHA-256,-$1.01/day,1306.0109289617485
6389,S7,126,2022-12-13 15:26:23,0.8387532830238342,Sep 2015,4.73Th/s,1293W,62db,SHA-256,-$3.31/day,3658.15931941222
6400,R4,122,2022-12-16 12:00:21,0.8390409350395203,Feb 2017,8.7Th/s,845W,52db,SHA-256,-$1.67/day,10295.85798816568
6402,Avalon 1246,39,2022-12-16 12:00:21,0.8508623838424683,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
6403,Avalon 741,121,2022-12-16 12:00:21,0.9608920812606812,Apr 2017,7.3Th/s,1150W,65db,SHA-256,-$2.67/day,6347.826086956522
6419,Antminer s9,115,2022-12-23 00:38:43,0.9850844740867616,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6422,m20s,64,2022-12-28 07:20:42,0.8829417824745178,Aug 2019,68Th/s,3360W,75db,SHA-256,-$3.71/day,20238.09523809524
6423,Avalon 841,103,2022-12-28 07:20:42,0.969300091266632,Apr 2018,13.6Th/s,1290W,65db,SHA-256,-$2.52/day,10542.635658914727
6424,S9s,115,2022-12-28 07:20:42,0.8584636449813843,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6425,Bitmain Antminer S3,128,2022-12-29 17:34:58,0.9339884519577026,Jul 2014,0.478Th/s,366W,60db,SHA-256,-$1.01/day,1306.0109289617485
6430,S9 asic antminers,115,2022-12-31 02:53:04,0.9943912625312804,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
6435,S19J Pro,29,2023-01-01 16:04:18,0.9364838004112244,Aug 2021,96Th/s,2832W,75db,SHA-256,$0.27/day,33898.30508474576
6437,S19Pro,13,2023-01-01 16:04:18,0.9246663451194764,Jan 2023,177Th/s,5221W,50db,SHA-256,$0.50/day,33901.551426929705
6456,antminer s5,127,2023-01-06 10:09:47,0.8389732241630554,Dec 2014,1.155Th/s,590W,65db,SHA-256,-$1.60/day,1957.627118644068
6459,Avalon A1246,39,2023-01-06 19:11:31,0.9257442355155944,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
