Date and Time,"Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e"
2015-07-08T00:00:00,0.081365,2.100184,3.878394
2015-07-09T00:00:00,0.07979,2.059536,3.803329
2015-07-10T00:00:00,0.079265,2.045986,3.778306
2015-07-11T00:00:00,0.079034,2.040014,3.767279
2015-07-12T00:00:00,0.078852,2.035321,3.758612
2015-07-13T00:00:00,0.076753,1.981154,3.658582
2015-07-14T00:00:00,0.077869,2.009957,3.711772
2015-07-15T00:00:00,0.077658,2.004509,3.701711
2015-07-16T00:00:00,0.078074,2.015236,3.72152
2015-07-17T00:00:00,0.077923,2.01133,3.714308
2015-07-18T00:00:00,0.078308,2.021269,3.732663
2015-07-19T00:00:00,0.079626,2.05529,3.795489
2015-07-20T00:00:00,0.080246,2.0713,3.825054
2015-07-21T00:00:00,0.078928,2.037279,3.762228
2015-07-22T00:00:00,0.079005,2.039281,3.765924
2015-07-23T00:00:00,0.079471,2.051288,3.788098
2015-07-24T00:00:00,0.081176,2.095315,3.869403
2015-07-25T00:00:00,0.081697,2.10876,3.89423
2015-07-26T00:00:00,0.08134,2.099531,3.877188
2015-07-27T00:00:00,0.081069,2.09254,3.864277
2015-07-28T00:00:00,0.082015,2.116956,3.909366
2015-07-29T00:00:00,0.082137,2.120112,3.915195
2015-07-30T00:00:00,0.081916,2.114415,3.904674
2015-07-31T00:00:00,0.080796,2.085504,3.851284
2015-08-01T00:00:00,0.081023,2.091366,3.86211
2015-08-02T00:00:00,0.081579,2.105705,3.888588
2015-08-03T00:00:00,0.082214,2.122091,3.918849
2015-08-04T00:00:00,0.082214,2.122091,3.918849
2015-08-05T00:00:00,0.080706,2.083172,3.846978
2015-08-06T00:00:00,0.08142,2.101607,3.881022
2015-08-07T00:00:00,0.080309,2.07293,3.828065
2015-08-08T00:00:00,0.080847,2.086806,3.853688
2015-08-09T00:00:00,0.080223,2.070716,3.823976
2015-08-10T00:00:00,0.081124,2.093958,3.866896
2015-08-11T00:00:00,0.083291,2.14989,3.970186
2015-08-12T00:00:00,0.082816,2.137633,3.94755
2015-08-13T00:00:00,0.083227,2.148254,3.967164
2015-08-14T00:00:00,0.083715,2.160841,3.990409
2015-08-15T00:00:00,0.081837,2.112358,3.900876
2015-08-16T00:00:00,0.081517,2.104099,3.885623
2015-08-17T00:00:00,0.079917,2.062801,3.809359
2015-08-18T00:00:00,0.078237,2.019439,3.729283
2015-08-19T00:00:00,0.080637,2.081385,3.843678
2015-08-20T00:00:00,0.080877,2.08758,3.855118
2015-08-21T00:00:00,0.082716,2.135071,3.94282
2015-08-22T00:00:00,0.08477,2.188071,4.040695
2015-08-23T00:00:00,0.080817,2.086043,3.85228
2015-08-24T00:00:00,0.077255,1.994099,3.682487
2015-08-25T00:00:00,0.073115,1.887241,3.485154
2015-08-26T00:00:00,0.06915,1.784904,3.296168
2015-08-27T00:00:00,0.064396,1.662193,3.069559
2015-08-28T00:00:00,0.059394,1.533081,2.831128
2015-08-29T00:00:00,0.054843,1.41561,2.614197
2015-08-30T00:00:00,0.055689,1.437452,2.654532
2015-08-31T00:00:00,0.055795,1.440183,2.659574
2015-09-01T00:00:00,0.056683,1.463092,2.701882
2015-09-02T00:00:00,0.056508,1.458582,2.693553
2015-09-03T00:00:00,0.056873,1.467998,2.710941
2015-09-04T00:00:00,0.057072,1.473129,2.720416
2015-09-05T00:00:00,0.056654,1.462339,2.700491
2015-09-06T00:00:00,0.0566,1.460963,2.697949
2015-09-07T00:00:00,0.056615,1.461331,2.698628
2015-09-08T00:00:00,0.056029,1.446222,2.670727
2015-09-09T00:00:00,0.055843,1.441402,2.661826
2015-09-10T00:00:00,0.057589,1.486492,2.745093
2015-09-11T00:00:00,0.057839,1.492933,2.756989
2015-09-12T00:00:00,0.057182,1.475984,2.725689
2015-09-13T00:00:00,0.057565,1.485871,2.743946
2015-09-14T00:00:00,0.057565,1.485871,2.743946
2015-09-15T00:00:00,0.058879,1.519769,2.806546
2015-09-16T00:00:00,0.058496,1.509882,2.788287
2015-09-17T00:00:00,0.05708,1.473338,2.720802
2015-09-18T00:00:00,0.056814,1.466469,2.708117
2015-09-19T00:00:00,0.056552,1.459715,2.695645
2015-09-20T00:00:00,0.055586,1.434777,2.649592
2015-09-21T00:00:00,0.054793,1.414311,2.611798
2015-09-22T00:00:00,0.054987,1.419331,2.621067
2015-09-23T00:00:00,0.056224,1.451245,2.680004
2015-09-24T00:00:00,0.056263,1.452259,2.681875
2015-09-25T00:00:00,0.057232,1.477272,2.728066
2015-09-26T00:00:00,0.058486,1.509642,2.787845
2015-09-27T00:00:00,0.059683,1.540541,2.844906
2015-09-28T00:00:00,0.06031,1.556727,2.874795
2015-09-29T00:00:00,0.061279,1.58174,2.920987
2015-09-30T00:00:00,0.060709,1.567026,2.893815
2015-10-01T00:00:00,0.061325,1.582907,2.923142
2015-10-02T00:00:00,0.060039,1.549709,2.861835
2015-10-03T00:00:00,0.06013,1.55208,2.866214
2015-10-04T00:00:00,0.060576,1.563572,2.887437
2015-10-05T00:00:00,0.061363,1.583893,2.924963
2015-10-06T00:00:00,0.05974,1.542013,2.847624
2015-10-07T00:00:00,0.059074,1.524817,2.815867
2015-10-08T00:00:00,0.058658,1.514067,2.796015
2015-10-09T00:00:00,0.057957,1.49597,2.762596
2015-10-10T00:00:00,0.058833,1.518591,2.80437
2015-10-11T00:00:00,0.058424,1.508035,2.784876
2015-10-12T00:00:00,0.057781,1.491446,2.754243
2015-10-13T00:00:00,0.057489,1.483906,2.740318
2015-10-14T00:00:00,0.058599,1.512559,2.79323
2015-10-15T00:00:00,0.060124,1.551923,2.865924
2015-10-16T00:00:00,0.061186,1.57932,2.916518
2015-10-17T00:00:00,0.059793,1.543365,2.85012
2015-10-18T00:00:00,0.059744,1.542111,2.847804
2015-10-19T00:00:00,0.061099,1.577084,2.91239
2015-10-20T00:00:00,0.060582,1.563736,2.88774
2015-10-21T00:00:00,0.060124,1.551924,2.865926
2015-10-22T00:00:00,0.059077,1.524883,2.81599
2015-10-23T00:00:00,0.059369,1.532432,2.829931
2015-10-24T00:00:00,0.059896,1.54602,2.855024
2015-10-25T00:00:00,0.060481,1.561118,2.882904
2015-10-26T00:00:00,0.060422,1.559608,2.880116
2015-10-27T00:00:00,0.061533,1.588294,2.933089
2015-10-28T00:00:00,0.061241,1.580745,2.91915
2015-10-29T00:00:00,0.061591,1.589793,2.935859
2015-10-30T00:00:00,0.063103,1.628818,3.007926
2015-10-31T00:00:00,0.063414,1.636832,3.022726
2015-11-01T00:00:00,0.065994,1.703439,3.145728
2015-11-02T00:00:00,0.068048,1.756458,3.243637
2015-11-03T00:00:00,0.071249,1.839073,3.396201
2015-11-04T00:00:00,0.074918,1.933766,3.57107
2015-11-05T00:00:00,0.077024,1.988139,3.67148
2015-11-06T00:00:00,0.077835,2.00906,3.710116
2015-11-07T00:00:00,0.080613,2.080786,3.842571
2015-11-08T00:00:00,0.079548,2.053278,3.791773
2015-11-09T00:00:00,0.079243,2.045419,3.77726
2015-11-10T00:00:00,0.078558,2.027735,3.744603
2015-11-11T00:00:00,0.07997,2.064169,3.811885
2015-11-12T00:00:00,0.081819,2.111906,3.90004
2015-11-13T00:00:00,0.083664,2.15953,3.987987
2015-11-14T00:00:00,0.083527,2.15599,3.98145
2015-11-15T00:00:00,0.085829,2.215403,4.091168
2015-11-16T00:00:00,0.088416,2.282185,4.214494
2015-11-17T00:00:00,0.089299,2.304983,4.256594
2015-11-18T00:00:00,0.088408,2.281976,4.214107
2015-11-19T00:00:00,0.086395,2.230018,4.118158
2015-11-20T00:00:00,0.086959,2.244566,4.145023
2015-11-21T00:00:00,0.089535,2.311072,4.267838
2015-11-22T00:00:00,0.090501,2.336011,4.313894
2015-11-23T00:00:00,0.089696,2.315228,4.275514
2015-11-24T00:00:00,0.091487,2.361454,4.360879
2015-11-25T00:00:00,0.092328,2.383175,4.400991
2015-11-26T00:00:00,0.097029,2.504494,4.625029
2015-11-27T00:00:00,0.095409,2.462689,4.547828
2015-11-28T00:00:00,0.095093,2.454537,4.532775
2015-11-29T00:00:00,0.094494,2.439065,4.504202
2015-11-30T00:00:00,0.095775,2.472136,4.565274
2015-12-01T00:00:00,0.096837,2.499553,4.615906
2015-12-02T00:00:00,0.097993,2.529392,4.671009
2015-12-03T00:00:00,0.09497,2.451353,4.526895
2015-12-04T00:00:00,0.096748,2.497259,4.611669
2015-12-05T00:00:00,0.098616,2.545459,4.70068
2015-12-06T00:00:00,0.099575,2.570224,4.746414
2015-12-07T00:00:00,0.099388,2.565395,4.737494
2015-12-08T00:00:00,0.101465,2.618994,4.836476
2015-12-09T00:00:00,0.103398,2.668888,4.928615
2015-12-10T00:00:00,0.111663,2.88223,5.322593
2015-12-11T00:00:00,0.113533,2.930513,5.411757
2015-12-12T00:00:00,0.113641,2.933294,5.416891
2015-12-13T00:00:00,0.113167,2.921054,5.394287
2015-12-14T00:00:00,0.11781,3.040891,5.615591
2015-12-15T00:00:00,0.118583,3.060865,5.652475
2015-12-16T00:00:00,0.1181,3.048382,5.629423
2015-12-17T00:00:00,0.1122,2.896087,5.348182
2015-12-18T00:00:00,0.113561,2.931235,5.41309
2015-12-19T00:00:00,0.115832,2.989841,5.521317
2015-12-20T00:00:00,0.120951,3.121976,5.765328
2015-12-21T00:00:00,0.119115,3.074597,5.677835
2015-12-22T00:00:00,0.118555,3.060128,5.651115
2015-12-23T00:00:00,0.120729,3.116237,5.754731
2015-12-24T00:00:00,0.121505,3.136281,5.791746
2015-12-25T00:00:00,0.123179,3.17948,5.871521
2015-12-26T00:00:00,0.124778,3.220772,5.947774
2015-12-27T00:00:00,0.129349,3.338748,6.165641
2015-12-28T00:00:00,0.129578,3.344647,6.176535
2015-12-29T00:00:00,0.130606,3.371192,6.225554
2015-12-30T00:00:00,0.13152,3.394788,6.269128
2015-12-31T00:00:00,0.126359,3.261566,6.023108
2016-01-01T00:00:00,0.118371,3.008521,5.642373
2016-01-02T00:00:00,0.110135,2.799187,5.249775
2016-01-03T00:00:00,0.098014,2.491112,4.671991
2016-01-04T00:00:00,0.094869,2.411187,4.522094
2016-01-05T00:00:00,0.088939,2.260478,4.239446
2016-01-06T00:00:00,0.081077,2.060645,3.864665
2016-01-07T00:00:00,0.081929,2.082289,3.905259
2016-01-08T00:00:00,0.084891,2.157576,4.046457
2016-01-09T00:00:00,0.085358,2.169464,4.068752
2016-01-10T00:00:00,0.087697,2.228902,4.180225
2016-01-11T00:00:00,0.08684,2.207107,4.139351
2016-01-12T00:00:00,0.087853,2.232864,4.187656
2016-01-13T00:00:00,0.089145,2.265705,4.249248
2016-01-14T00:00:00,0.088999,2.261999,4.242299
2016-01-15T00:00:00,0.085891,2.183,4.094138
2016-01-16T00:00:00,0.086199,2.190827,4.108817
2016-01-17T00:00:00,0.085402,2.170561,4.07081
2016-01-18T00:00:00,0.086865,2.207765,4.140584
2016-01-19T00:00:00,0.084927,2.158491,4.048172
2016-01-20T00:00:00,0.085573,2.174908,4.078963
2016-01-21T00:00:00,0.085913,2.183556,4.095182
2016-01-22T00:00:00,0.090506,2.300301,4.314133
2016-01-23T00:00:00,0.093654,2.380292,4.464152
2016-01-24T00:00:00,0.095355,2.42353,4.545245
2016-01-25T00:00:00,0.094419,2.399749,4.500644
2016-01-26T00:00:00,0.097117,2.468312,4.629231
2016-01-27T00:00:00,0.098149,2.494543,4.678425
2016-01-28T00:00:00,0.099646,2.532598,4.749797
2016-01-29T00:00:00,0.099898,2.538991,4.761787
2016-01-30T00:00:00,0.101515,2.580109,4.838902
2016-01-31T00:00:00,0.103273,2.624786,4.922693
2016-02-01T00:00:00,0.103849,2.63943,4.950157
2016-02-02T00:00:00,0.105889,2.691267,5.047375
2016-02-03T00:00:00,0.107889,2.742092,5.142696
2016-02-04T00:00:00,0.109718,2.788594,5.229908
2016-02-05T00:00:00,0.11126,2.82777,5.303382
2016-02-06T00:00:00,0.11225,2.852931,5.350571
2016-02-07T00:00:00,0.114395,2.907461,5.452839
2016-02-08T00:00:00,0.115884,2.945295,5.523795
2016-02-09T00:00:00,0.118676,3.01626,5.656887
2016-02-10T00:00:00,0.120273,3.056839,5.732993
2016-02-11T00:00:00,0.125848,3.198534,5.998735
2016-02-12T00:00:00,0.127391,3.237761,6.072305
2016-02-13T00:00:00,0.126258,3.208975,6.018317
2016-02-14T00:00:00,0.125581,3.191769,5.986049
2016-02-15T00:00:00,0.12601,3.202655,6.006464
2016-02-16T00:00:00,0.121941,3.099254,5.81254
2016-02-17T00:00:00,0.120978,3.074763,5.766608
2016-02-18T00:00:00,0.118515,3.012181,5.649238
2016-02-19T00:00:00,0.116739,2.96704,5.564577
2016-02-20T00:00:00,0.118256,3.005587,5.636872
2016-02-21T00:00:00,0.11603,2.94901,5.530763
2016-02-22T00:00:00,0.115181,2.927444,5.490317
2016-02-23T00:00:00,0.116925,2.971753,5.573416
2016-02-24T00:00:00,0.114662,2.914242,5.465556
2016-02-25T00:00:00,0.115394,2.932849,5.500453
2016-02-26T00:00:00,0.115866,2.944851,5.522963
2016-02-27T00:00:00,0.115502,2.935591,5.505596
2016-02-28T00:00:00,0.116231,2.954115,5.540336
2016-02-29T00:00:00,0.11696,2.972634,5.57507
2016-03-01T00:00:00,0.117567,2.98807,5.604019
2016-03-02T00:00:00,0.122303,3.108456,5.829799
2016-03-03T00:00:00,0.119874,3.046717,5.714009
2016-03-04T00:00:00,0.121658,3.092063,5.799054
2016-03-05T00:00:00,0.121459,3.086982,5.789523
2016-03-06T00:00:00,0.122602,3.116045,5.844031
2016-03-07T00:00:00,0.122102,3.103329,5.820182
2016-03-08T00:00:00,0.123101,3.128731,5.867823
2016-03-09T00:00:00,0.123805,3.146624,5.901381
2016-03-10T00:00:00,0.125651,3.193543,5.989375
2016-03-11T00:00:00,0.125694,3.194633,5.99142
2016-03-12T00:00:00,0.124988,3.176686,5.957762
2016-03-13T00:00:00,0.123223,3.131819,5.873614
2016-03-14T00:00:00,0.125459,3.188651,5.9802
2016-03-15T00:00:00,0.126283,3.20959,6.019471
2016-03-16T00:00:00,0.1244,3.161729,5.92971
2016-03-17T00:00:00,0.122752,3.119851,5.851169
2016-03-18T00:00:00,0.120353,3.058875,5.736811
2016-03-19T00:00:00,0.120125,3.053098,5.725976
2016-03-20T00:00:00,0.122422,3.111472,5.835455
2016-03-21T00:00:00,0.121622,3.091141,5.797324
2016-03-22T00:00:00,0.120869,3.072009,5.761443
2016-03-23T00:00:00,0.121299,3.082925,5.781916
2016-03-24T00:00:00,0.122777,3.120493,5.852372
2016-03-25T00:00:00,0.124295,3.159082,5.924745
2016-03-26T00:00:00,0.126385,3.212199,6.024365
2016-03-27T00:00:00,0.12577,3.196574,5.99506
2016-03-28T00:00:00,0.129582,3.293438,6.176725
2016-03-29T00:00:00,0.130688,3.32156,6.229466
2016-03-30T00:00:00,0.130442,3.315308,6.217742
2016-03-31T00:00:00,0.127614,3.243439,6.082954
2016-04-01T00:00:00,0.128597,3.268404,6.129776
2016-04-02T00:00:00,0.127015,3.228216,6.054404
2016-04-03T00:00:00,0.127281,3.234973,6.067076
2016-04-04T00:00:00,0.126957,3.22672,6.051597
2016-04-05T00:00:00,0.126867,3.224437,6.047316
2016-04-06T00:00:00,0.128254,3.259699,6.113449
2016-04-07T00:00:00,0.130238,3.310127,6.208025
2016-04-08T00:00:00,0.129155,3.282594,6.156388
2016-04-09T00:00:00,0.132006,3.355052,6.29228
2016-04-10T00:00:00,0.135848,3.45271,6.475435
2016-04-11T00:00:00,0.134237,3.411758,6.398631
2016-04-12T00:00:00,0.133369,3.389706,6.357273
2016-04-13T00:00:00,0.134237,3.411758,6.398631
2016-04-14T00:00:00,0.138311,3.5153,6.59282
2016-04-15T00:00:00,0.138912,3.530588,6.621491
2016-04-16T00:00:00,0.13715,3.485796,6.537486
2016-04-17T00:00:00,0.136679,3.473824,6.515033
2016-04-18T00:00:00,0.135501,3.443891,6.458894
2016-04-19T00:00:00,0.137067,3.483684,6.533525
2016-04-20T00:00:00,0.138641,3.523679,6.608534
2016-04-21T00:00:00,0.137381,3.491657,6.548477
2016-04-22T00:00:00,0.137912,3.505151,6.573786
2016-04-23T00:00:00,0.138708,3.525392,6.611746
2016-04-24T00:00:00,0.135257,3.437677,6.44724
2016-04-25T00:00:00,0.134328,3.41406,6.402948
2016-04-26T00:00:00,0.13446,3.417433,6.409273
2016-04-27T00:00:00,0.129682,3.295987,6.181505
2016-04-28T00:00:00,0.127557,3.241977,6.080212
2016-04-29T00:00:00,0.129546,3.292523,6.175009
2016-04-30T00:00:00,0.129809,3.299219,6.187567
2016-05-01T00:00:00,0.13286,3.376758,6.33299
2016-05-02T00:00:00,0.13684,3.477911,6.522698
2016-05-03T00:00:00,0.136838,3.477858,6.522598
2016-05-04T00:00:00,0.141879,3.605993,6.76291
2016-05-05T00:00:00,0.144533,3.673444,6.889413
2016-05-06T00:00:00,0.145064,3.686935,6.914715
2016-05-07T00:00:00,0.145595,3.700426,6.940017
2016-05-08T00:00:00,0.14732,3.744276,7.022256
2016-05-09T00:00:00,0.149178,3.791502,7.110827
2016-05-10T00:00:00,0.150107,3.815115,7.155113
2016-05-11T00:00:00,0.146823,3.73164,6.998556
2016-05-12T00:00:00,0.14631,3.718597,6.974095
2016-05-13T00:00:00,0.146744,3.729623,6.994774
2016-05-14T00:00:00,0.147615,3.751785,7.036339
2016-05-15T00:00:00,0.145377,3.694892,6.929638
2016-05-16T00:00:00,0.143029,3.635212,6.81771
2016-05-17T00:00:00,0.142406,3.619385,6.788027
2016-05-18T00:00:00,0.145605,3.700688,6.940509
2016-05-19T00:00:00,0.142863,3.631003,6.809817
2016-05-20T00:00:00,0.14243,3.62,6.789181
2016-05-21T00:00:00,0.141997,3.608997,6.768545
2016-05-22T00:00:00,0.148491,3.774042,7.078081
2016-05-23T00:00:00,0.154119,3.917081,7.346345
2016-05-24T00:00:00,0.15506,3.940998,7.391201
2016-05-25T00:00:00,0.153414,3.899157,7.31273
2016-05-26T00:00:00,0.156086,3.967061,7.440081
2016-05-27T00:00:00,0.155165,3.943657,7.396187
2016-05-28T00:00:00,0.15451,3.927013,7.364973
2016-05-29T00:00:00,0.149723,3.805343,7.136784
2016-05-30T00:00:00,0.145069,3.687057,6.914943
2016-05-31T00:00:00,0.142585,3.62392,6.796532
2016-06-01T00:00:00,0.143325,3.642736,6.831821
2016-06-02T00:00:00,0.143769,3.654024,6.852992
2016-06-03T00:00:00,0.144213,3.665316,6.874169
2016-06-04T00:00:00,0.14214,3.612632,6.775362
2016-06-05T00:00:00,0.145546,3.699188,6.937695
2016-06-06T00:00:00,0.149396,3.797032,7.121199
2016-06-07T00:00:00,0.151321,3.845953,7.212947
2016-06-08T00:00:00,0.151148,3.841554,7.204698
2016-06-09T00:00:00,0.154747,3.933033,7.376263
2016-06-10T00:00:00,0.154695,3.931719,7.373798
2016-06-11T00:00:00,0.159797,4.061384,7.616981
2016-06-12T00:00:00,0.155891,3.962104,7.430785
2016-06-13T00:00:00,0.154169,3.918353,7.348731
2016-06-14T00:00:00,0.152666,3.880148,7.277078
2016-06-15T00:00:00,0.153805,3.909086,7.331351
2016-06-16T00:00:00,0.151474,3.849857,7.22027
2016-06-17T00:00:00,0.152202,3.868366,7.254982
2016-06-18T00:00:00,0.152494,3.875768,7.268865
2016-06-19T00:00:00,0.157009,3.990526,7.484089
2016-06-20T00:00:00,0.157446,4.001632,7.504917
2016-06-21T00:00:00,0.161106,4.094649,7.679367
2016-06-22T00:00:00,0.159039,4.042124,7.580859
2016-06-23T00:00:00,0.159121,4.044209,7.58477
2016-06-24T00:00:00,0.157491,4.00279,7.50709
2016-06-25T00:00:00,0.159686,4.058559,7.611682
2016-06-26T00:00:00,0.156623,3.980719,7.465696
2016-06-27T00:00:00,0.155609,3.954956,7.417379
2016-06-28T00:00:00,0.155752,3.958587,7.424189
2016-06-29T00:00:00,0.158397,4.025818,7.550279
2016-06-30T00:00:00,0.159953,4.065365,7.624446
2016-07-01T00:00:00,0.163999,4.168189,7.817289
2016-07-02T00:00:00,0.161976,4.116777,7.720868
2016-07-03T00:00:00,0.163221,4.148412,7.780198
2016-07-04T00:00:00,0.16387,4.164899,7.81112
2016-07-05T00:00:00,0.163828,4.16384,7.809133
2016-07-06T00:00:00,0.163305,4.150542,7.784194
2016-07-07T00:00:00,0.161683,4.109336,7.706913
2016-07-08T00:00:00,0.160553,4.080592,7.653004
2016-07-09T00:00:00,0.160989,4.091694,7.673825
2016-07-10T00:00:00,0.161758,4.111228,7.710461
2016-07-11T00:00:00,0.160906,4.089574,7.66985
2016-07-12T00:00:00,0.160589,4.081515,7.654735
2016-07-13T00:00:00,0.158845,4.037194,7.571613
2016-07-14T00:00:00,0.159479,4.05331,7.601837
2016-07-15T00:00:00,0.157894,4.013019,7.526273
2016-07-16T00:00:00,0.159162,4.04525,7.586721
2016-07-17T00:00:00,0.158052,4.017045,7.533824
2016-07-18T00:00:00,0.158846,4.037209,7.571641
2016-07-19T00:00:00,0.156477,3.976997,7.458715
2016-07-20T00:00:00,0.159816,4.061874,7.6179
2016-07-21T00:00:00,0.154037,3.914989,7.342421
2016-07-22T00:00:00,0.14871,3.779607,7.088517
2016-07-23T00:00:00,0.140145,3.561919,6.680253
2016-07-24T00:00:00,0.131976,3.354294,6.290858
2016-07-25T00:00:00,0.124837,3.172849,5.950564
2016-07-26T00:00:00,0.120611,3.065448,5.749137
2016-07-27T00:00:00,0.112772,2.866194,5.375444
2016-07-28T00:00:00,0.113145,2.875696,5.393265
2016-07-29T00:00:00,0.115388,2.932703,5.50018
2016-07-30T00:00:00,0.113893,2.894699,5.428905
2016-07-31T00:00:00,0.117631,2.989713,5.6071
2016-08-01T00:00:00,0.114371,2.906853,5.451699
2016-08-02T00:00:00,0.11126,2.827779,5.303399
2016-08-03T00:00:00,0.108714,2.76306,5.18202
2016-08-04T00:00:00,0.104121,2.646323,4.963084
2016-08-05T00:00:00,0.099449,2.527584,4.740394
2016-08-06T00:00:00,0.098024,2.491367,4.67247
2016-08-07T00:00:00,0.090784,2.307362,4.327375
2016-08-08T00:00:00,0.089671,2.279062,4.2743
2016-08-09T00:00:00,0.086719,2.204055,4.133626
2016-08-10T00:00:00,0.085508,2.173272,4.075894
2016-08-11T00:00:00,0.085266,2.167115,4.064347
2016-08-12T00:00:00,0.083651,2.126072,3.987372
2016-08-13T00:00:00,0.083409,2.119917,3.975829
2016-08-14T00:00:00,0.08462,2.150702,4.033564
2016-08-15T00:00:00,0.084583,2.149745,4.03177
2016-08-16T00:00:00,0.086307,2.193565,4.113953
2016-08-17T00:00:00,0.084807,2.15546,4.042488
2016-08-18T00:00:00,0.086084,2.187905,4.103337
2016-08-19T00:00:00,0.087441,2.222401,4.168033
2016-08-20T00:00:00,0.087755,2.230375,4.182989
2016-08-21T00:00:00,0.088764,2.256025,4.231095
2016-08-22T00:00:00,0.090588,2.302371,4.318014
2016-08-23T00:00:00,0.091631,2.328886,4.367742
2016-08-24T00:00:00,0.094152,2.392964,4.487918
2016-08-25T00:00:00,0.092066,2.339934,4.388462
2016-08-26T00:00:00,0.090153,2.291323,4.297294
2016-08-27T00:00:00,0.089197,2.267016,4.251708
2016-08-28T00:00:00,0.08824,2.242712,4.206126
2016-08-29T00:00:00,0.087528,2.224611,4.172179
2016-08-30T00:00:00,0.089228,2.26781,4.253196
2016-08-31T00:00:00,0.087844,2.232641,4.187238
2016-09-01T00:00:00,0.088903,2.259549,4.237703
2016-09-02T00:00:00,0.090935,2.311208,4.334589
2016-09-03T00:00:00,0.089541,2.275766,4.268118
2016-09-04T00:00:00,0.09213,2.341576,4.391542
2016-09-05T00:00:00,0.091467,2.324714,4.359919
2016-09-06T00:00:00,0.088995,2.261884,4.242082
2016-09-07T00:00:00,0.090584,2.302275,4.317834
2016-09-08T00:00:00,0.090937,2.311249,4.334666
2016-09-09T00:00:00,0.089966,2.286565,4.28837
2016-09-10T00:00:00,0.092526,2.351638,4.410414
2016-09-11T00:00:00,0.091202,2.317979,4.347286
2016-09-12T00:00:00,0.093492,2.376194,4.456467
2016-09-13T00:00:00,0.096388,2.449785,4.594484
2016-09-14T00:00:00,0.097058,2.466812,4.626417
2016-09-15T00:00:00,0.098253,2.4972,4.683408
2016-09-16T00:00:00,0.098271,2.497641,4.684237
2016-09-17T00:00:00,0.099308,2.524005,4.733681
2016-09-18T00:00:00,0.097925,2.488853,4.667754
2016-09-19T00:00:00,0.095286,2.421793,4.541987
2016-09-20T00:00:00,0.094022,2.389655,4.481713
2016-09-21T00:00:00,0.094925,2.41261,4.524764
2016-09-22T00:00:00,0.093751,2.382768,4.468797
2016-09-23T00:00:00,0.09348,2.375881,4.455881
2016-09-24T00:00:00,0.093751,2.382768,4.468797
2016-09-25T00:00:00,0.098053,2.492116,4.673875
2016-09-26T00:00:00,0.100802,2.561967,4.804877
2016-09-27T00:00:00,0.103275,2.624828,4.922771
2016-09-28T00:00:00,0.10256,2.606668,4.888713
2016-09-29T00:00:00,0.103621,2.633635,4.939288
2016-09-30T00:00:00,0.105038,2.669629,5.006795
2016-10-01T00:00:00,0.105191,2.673537,5.014123
2016-10-02T00:00:00,0.101396,2.577072,4.833205
2016-10-03T00:00:00,0.101203,2.572168,4.824009
2016-10-04T00:00:00,0.100335,2.550099,4.782619
2016-10-05T00:00:00,0.102168,2.596687,4.869994
2016-10-06T00:00:00,0.103904,2.640824,4.952772
2016-10-07T00:00:00,0.104001,2.643276,4.95737
2016-10-08T00:00:00,0.105823,2.689579,5.044208
2016-10-09T00:00:00,0.108762,2.764296,5.184338
2016-10-10T00:00:00,0.107015,2.719891,5.101058
2016-10-11T00:00:00,0.106144,2.697739,5.059514
2016-10-12T00:00:00,0.104921,2.666658,5.001222
2016-10-13T00:00:00,0.102622,2.608245,4.891669
2016-10-14T00:00:00,0.102888,2.61499,4.904321
2016-10-15T00:00:00,0.100601,2.556873,4.795324
2016-10-16T00:00:00,0.097499,2.478038,4.647471
